Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login
33,Brazil,Standard,444.21,Action,8/18/2024
73,UK,Premium,239.49,Drama,7/24/2024
41,Brazil,Basic,186.82,Sci-Fi,5/29/2024
75,India,Basic,93.69,Romance,9/26/2024
60,India,Basic,289.23,Horror,5/2/2024
40,Australia,Premium,613.59,Documentary,5/12/2024
26,Australia,Premium,881.39,Romance,12/20/2024
39,USA,Standard,0.36,Drama,9/3/2024
35,Canada,Standard,428.81,Sci-Fi,3/28/2024
35,Germany,Standard,861.9,Romance,5/4/2024
43,Germany,Basic,262.96,Romance,8/12/2024
34,India,Standard,73.76,Sci-Fi,12/24/2024
31,Japan,Standard,840.34,Sci-Fi,12/11/2024
13,Canada,Premium,282.23,Documentary,10/11/2024
34,France,Standard,434.16,Documentary,8/9/2024
60,Japan,Basic,573.78,Romance,1/4/2025
30,USA,Basic,45.58,Horror,1/9/2025
26,Mexico,Basic,878.52,Action,8/11/2024
21,Mexico,Premium,914.87,Horror,1/4/2025
77,Japan,Standard,833.21,Drama,10/18/2024
53,UK,Basic,429.64,Drama,2/5/2025
69,India,Basic,368.29,Sci-Fi,7/31/2024
41,France,Basic,528.7,Action,11/11/2024
31,France,Premium,613.42,Documentary,11/23/2024
25,Brazil,Premium,708.51,Romance,12/20/2024
65,Germany,Basic,394.1,Documentary,6/27/2024
44,Brazil,Premium,509.18,Sci-Fi,5/18/2024
59,UK,Standard,869.45,Comedy,10/22/2024
17,Canada,Basic,714.14,Romance,10/23/2024
15,USA,Premium,238.34,Documentary,2/25/2025
53,Mexico,Premium,400.8,Documentary,10/3/2024
26,Germany,Premium,334.9,Sci-Fi,4/12/2024
25,Australia,Basic,62.03,Action,3/7/2025
61,Australia,Basic,98.82,Action,5/9/2024
74,Germany,Basic,585.35,Horror,9/17/2024
22,Germany,Premium,739.11,Documentary,4/15/2024
68,France,Standard,994.5,Drama,1/29/2025
59,Mexico,Premium,387.79,Comedy,5/15/2024
22,Australia,Standard,951.97,Sci-Fi,5/19/2024
68,UK,Standard,808.59,Romance,10/7/2024
57,UK,Standard,252.08,Drama,10/4/2024
51,Canada,Basic,401.63,Action,10/31/2024
20,Brazil,Premium,8.06,Romance,1/9/2025
17,Brazil,Basic,965.28,Action,10/12/2024
53,India,Standard,176.71,Action,12/23/2024
74,Japan,Standard,887.44,Sci-Fi,1/19/2025
27,Japan,Standard,512.33,Comedy,9/21/2024
45,Brazil,Standard,463.26,Documentary,3/12/2024
80,Brazil,Basic,508.6,Action,7/14/2024
21,Germany,Premium,612.33,Drama,4/6/2024
55,USA,Premium,278.58,Horror,5/25/2024
57,Brazil,Standard,121.17,Comedy,4/17/2024
49,Brazil,Basic,360.71,Comedy,7/7/2024
36,Germany,Basic,120.67,Documentary,10/15/2024
80,Germany,Standard,4.06,Documentary,2/14/2025
55,Australia,Basic,999.27,Horror,2/11/2025
55,Germany,Basic,833.74,Drama,3/12/2024
63,Canada,Basic,596.41,Action,4/17/2024
33,Brazil,Premium,134,Sci-Fi,2/17/2025
39,USA,Premium,341.09,Sci-Fi,4/12/2024
62,UK,Basic,374.08,Horror,11/17/2024
48,USA,Premium,79.7,Drama,12/23/2024
20,India,Standard,948.61,Horror,3/3/2025
69,Japan,Standard,200.53,Action,3/28/2024
66,Japan,Premium,853.14,Documentary,6/17/2024
31,Japan,Basic,126.31,Documentary,7/12/2024
71,France,Premium,419.81,Drama,1/6/2025
78,Australia,Premium,768.38,Horror,8/7/2024
30,Germany,Premium,172.24,Documentary,12/22/2024
19,France,Standard,657.11,Action,12/6/2024
67,Japan,Standard,522.42,Romance,9/22/2024
74,USA,Standard,506.72,Action,8/4/2024
67,UK,Basic,593.88,Drama,4/9/2024
40,UK,Standard,29.41,Horror,5/19/2024
69,India,Premium,286.78,Romance,9/12/2024
34,Brazil,Premium,172.74,Documentary,6/18/2024
61,Mexico,Basic,177.76,Comedy,8/31/2024
49,USA,Standard,526.19,Drama,3/13/2024
28,Australia,Basic,444.27,Documentary,9/7/2024
61,USA,Premium,68.85,Action,8/2/2024
18,Mexico,Premium,2.55,Romance,3/8/2024
63,UK,Premium,451.07,Comedy,1/18/2025
80,Japan,Standard,921.46,Action,7/3/2024
46,Mexico,Basic,207.49,Comedy,9/17/2024
27,Australia,Basic,804.56,Documentary,3/11/2024
23,India,Basic,859.54,Romance,7/11/2024
13,Australia,Standard,850.68,Sci-Fi,7/7/2024
79,Japan,Basic,415.32,Documentary,12/19/2024
71,Brazil,Standard,467.9,Drama,2/13/2025
65,Brazil,Basic,305.53,Documentary,5/27/2024
14,Japan,Premium,881.82,Drama,12/19/2024
68,Mexico,Premium,840.5,Sci-Fi,6/23/2024
26,Mexico,Premium,379.66,Action,3/8/2025
49,France,Premium,487.39,Documentary,8/28/2024
20,Germany,Standard,322.59,Drama,10/1/2024
71,France,Premium,350.4,Documentary,1/7/2025
52,Japan,Premium,253.37,Comedy,4/12/2024
65,Japan,Basic,775.12,Action,5/17/2024
13,France,Basic,117.73,Drama,8/14/2024
74,Germany,Standard,968.74,Documentary,7/13/2024
52,Germany,Basic,181.24,Horror,10/7/2024
18,Australia,Basic,903.29,Horror,9/23/2024
23,Japan,Basic,296.19,Drama,12/26/2024
66,Australia,Premium,14.16,Romance,5/29/2024
70,UK,Basic,78.3,Romance,2/28/2025
69,Germany,Standard,619.68,Horror,3/4/2025
25,USA,Standard,404.7,Comedy,6/13/2024
72,India,Premium,450.15,Drama,2/20/2025
20,Australia,Premium,964.31,Romance,10/12/2024
43,France,Standard,315,Drama,5/3/2024
19,USA,Premium,970.57,Horror,4/26/2024
50,Australia,Premium,76.12,Romance,11/8/2024
47,Australia,Standard,508.87,Horror,11/10/2024
74,USA,Standard,553.05,Action,7/3/2024
29,USA,Standard,220.02,Romance,10/26/2024
36,Mexico,Standard,550.21,Horror,5/7/2024
32,Mexico,Standard,587.53,Drama,7/13/2024
34,Canada,Premium,585.79,Horror,11/5/2024
22,Mexico,Basic,791.85,Documentary,11/1/2024
79,UK,Standard,277.66,Drama,10/19/2024
33,Germany,Premium,952.08,Romance,12/5/2024
60,India,Standard,850.46,Documentary,10/30/2024
36,Germany,Standard,481.14,Comedy,7/24/2024
61,USA,Premium,637.36,Horror,5/16/2024
68,Brazil,Basic,282.57,Horror,5/9/2024
42,Brazil,Standard,286.95,Comedy,5/24/2024
29,Brazil,Premium,545.89,Romance,6/26/2024
21,UK,Basic,221.84,Action,7/21/2024
78,Australia,Standard,615.74,Drama,8/29/2024
23,Australia,Standard,743.98,Sci-Fi,2/9/2025
47,Canada,Standard,662.52,Horror,3/30/2024
70,India,Basic,636.78,Romance,4/19/2024
48,Japan,Premium,832.63,Comedy,7/10/2024
13,UK,Premium,232.81,Drama,3/9/2024
37,Canada,Premium,8.95,Documentary,5/3/2024
30,Canada,Basic,487.49,Documentary,7/13/2024
59,Australia,Premium,830.9,Romance,3/18/2024
49,India,Premium,298.76,Horror,12/30/2024
79,Mexico,Premium,892.63,Sci-Fi,3/8/2025
51,France,Premium,34.78,Sci-Fi,7/1/2024
76,USA,Standard,199.37,Drama,12/31/2024
41,Mexico,Premium,155.38,Drama,5/29/2024
60,Australia,Basic,288.03,Horror,7/12/2024
78,Australia,Premium,854.77,Horror,12/20/2024
32,USA,Premium,730.07,Horror,5/10/2024
40,Brazil,Standard,203.04,Sci-Fi,10/9/2024
77,France,Standard,847.87,Drama,4/20/2024
56,Australia,Basic,627.88,Action,7/13/2024
36,Brazil,Basic,79.95,Documentary,7/14/2024
57,Germany,Standard,793.97,Action,1/8/2025
24,Australia,Basic,0.57,Drama,10/7/2024
44,India,Standard,37.31,Horror,2/6/2025
72,Japan,Basic,319.77,Sci-Fi,12/10/2024
60,India,Premium,889.15,Horror,9/15/2024
35,UK,Standard,657.59,Comedy,7/3/2024
19,Australia,Standard,479.37,Sci-Fi,11/5/2024
77,India,Premium,543.75,Drama,6/28/2024
39,Brazil,Standard,980.23,Drama,11/1/2024
35,Brazil,Standard,621.74,Sci-Fi,1/2/2025
37,Australia,Standard,633.47,Sci-Fi,10/6/2024
62,USA,Premium,896.96,Sci-Fi,5/24/2024
22,Japan,Premium,632.87,Sci-Fi,5/8/2024
39,Canada,Premium,960.13,Romance,2/12/2025
61,USA,Basic,667.61,Horror,5/4/2024
32,USA,Basic,854.83,Documentary,11/15/2024
67,India,Premium,869.06,Documentary,6/7/2024
48,India,Standard,527.38,Sci-Fi,1/24/2025
71,Canada,Basic,939.73,Action,10/15/2024
51,France,Basic,660.61,Sci-Fi,8/23/2024
64,France,Basic,225.15,Documentary,4/14/2024
74,Japan,Basic,503.69,Sci-Fi,9/25/2024
45,Brazil,Premium,722.39,Comedy,8/15/2024
46,UK,Standard,192.92,Romance,5/3/2024
48,Japan,Basic,829.16,Romance,1/5/2025
52,Mexico,Basic,975.26,Romance,2/23/2025
25,USA,Premium,105.79,Documentary,5/13/2024
20,UK,Basic,995.62,Comedy,2/24/2025
50,UK,Premium,385.56,Sci-Fi,5/13/2024
58,Canada,Premium,902.21,Action,4/20/2024
16,Canada,Basic,952.19,Action,9/25/2024
76,Brazil,Standard,354.44,Action,3/21/2024
22,Brazil,Premium,303.04,Documentary,1/6/2025
74,UK,Premium,389.72,Horror,12/26/2024
66,Germany,Standard,172.89,Comedy,4/17/2024
48,Japan,Basic,239.92,Horror,12/9/2024
62,Australia,Standard,409.5,Action,6/3/2024
78,Mexico,Basic,409.99,Action,11/4/2024
55,France,Standard,961.84,Action,8/19/2024
36,UK,Standard,627.44,Comedy,5/8/2024
29,Brazil,Standard,423.35,Documentary,5/30/2024
29,India,Basic,886,Horror,1/16/2025
60,UK,Basic,837.85,Horror,8/21/2024
40,Mexico,Basic,517.83,Sci-Fi,3/8/2025
49,India,Standard,518.99,Action,11/23/2024
64,Japan,Basic,486.63,Drama,3/8/2025
70,Mexico,Premium,845.05,Romance,11/25/2024
57,Canada,Premium,370.68,Horror,6/26/2024
33,Brazil,Premium,22.94,Comedy,12/17/2024
25,Mexico,Standard,890.11,Action,11/17/2024
45,UK,Basic,912.6,Romance,4/6/2024
52,Brazil,Standard,557.29,Documentary,10/8/2024
17,USA,Standard,398.18,Romance,10/27/2024
30,Japan,Premium,6.43,Drama,8/16/2024
62,Brazil,Basic,305.06,Documentary,3/31/2024
46,France,Standard,316,Horror,6/12/2024
16,Germany,Standard,870.58,Horror,2/11/2025
39,USA,Basic,513.65,Comedy,4/20/2024
68,Germany,Premium,235.34,Comedy,12/8/2024
40,Japan,Premium,420.04,Drama,5/26/2024
21,USA,Standard,372.51,Sci-Fi,7/1/2024
75,Brazil,Standard,759.58,Action,8/26/2024
40,Canada,Basic,40.96,Comedy,10/20/2024
69,Canada,Standard,46.22,Horror,1/9/2025
61,Canada,Standard,57.39,Sci-Fi,12/29/2024
57,UK,Premium,43.5,Horror,9/28/2024
58,Canada,Basic,712.41,Documentary,12/10/2024
64,Germany,Premium,274.69,Romance,5/4/2024
13,USA,Premium,288.88,Documentary,10/25/2024
28,Japan,Premium,537.93,Documentary,8/31/2024
66,Australia,Standard,777.44,Comedy,6/7/2024
58,Canada,Premium,211.76,Horror,1/4/2025
61,India,Basic,573.3,Romance,2/17/2025
14,Australia,Standard,772.35,Documentary,3/7/2025
31,France,Standard,367.84,Horror,6/6/2024
44,France,Premium,446.33,Romance,11/13/2024
27,UK,Standard,190.97,Drama,7/11/2024
51,Japan,Premium,784.35,Action,4/26/2024
27,Germany,Premium,771.61,Documentary,5/20/2024
28,USA,Standard,438.63,Horror,5/3/2024
53,Brazil,Standard,817.99,Romance,8/2/2024
70,Brazil,Premium,706.39,Drama,5/10/2024
29,Australia,Premium,943.66,Comedy,11/4/2024
18,France,Premium,370.28,Romance,6/20/2024
47,Germany,Standard,194.94,Drama,9/11/2024
31,Canada,Premium,476.97,Romance,3/24/2024
62,UK,Standard,445.34,Drama,10/16/2024
78,USA,Standard,28.4,Comedy,3/26/2024
29,Japan,Basic,542.82,Action,3/1/2025
69,Japan,Standard,188.05,Horror,2/16/2025
21,USA,Standard,438.83,Documentary,8/10/2024
53,Brazil,Standard,833.09,Documentary,3/19/2024
19,Brazil,Basic,849.94,Romance,2/21/2025
37,USA,Standard,67.22,Horror,1/2/2025
39,UK,Premium,633.74,Sci-Fi,5/23/2024
72,Brazil,Standard,673.05,Action,9/20/2024
16,Brazil,Basic,810.09,Horror,7/4/2024
61,Brazil,Standard,450.63,Drama,1/1/2025
22,USA,Premium,295.9,Horror,8/3/2024
37,Brazil,Basic,267.95,Sci-Fi,2/9/2025
41,India,Standard,323.3,Documentary,9/1/2024
20,Mexico,Basic,520.54,Comedy,6/29/2024
61,Brazil,Standard,38.35,Comedy,9/13/2024
60,Brazil,Standard,90,Action,5/14/2024
32,USA,Standard,582.29,Action,3/6/2025
48,Mexico,Basic,9.75,Action,12/10/2024
63,Australia,Premium,796.96,Drama,9/26/2024
45,USA,Basic,562.39,Romance,9/30/2024
33,Germany,Premium,822.12,Comedy,10/24/2024
66,Canada,Basic,682.19,Horror,8/1/2024
31,Japan,Basic,420.81,Action,2/8/2025
46,Canada,Basic,928.42,Action,5/5/2024
66,Canada,Basic,150.7,Drama,6/29/2024
25,Germany,Basic,731.56,Comedy,5/16/2024
59,Germany,Standard,135.91,Documentary,9/20/2024
47,UK,Basic,408.63,Documentary,10/6/2024
45,UK,Basic,978.97,Comedy,10/12/2024
31,India,Premium,780.71,Horror,5/9/2024
13,Germany,Standard,189.17,Action,3/30/2024
17,USA,Basic,486.9,Documentary,4/18/2024
62,France,Premium,462.22,Action,8/4/2024
55,USA,Basic,152.37,Romance,3/4/2025
51,France,Basic,313.16,Sci-Fi,5/12/2024
44,Japan,Standard,846.2,Drama,8/26/2024
36,India,Basic,373.24,Horror,6/14/2024
77,Mexico,Basic,661.26,Horror,10/8/2024
34,Australia,Basic,694.7,Drama,8/27/2024
66,UK,Premium,390.58,Documentary,8/23/2024
49,Australia,Standard,992.99,Sci-Fi,1/2/2025
19,Brazil,Basic,583.51,Romance,3/13/2024
40,UK,Basic,565.82,Drama,9/22/2024
33,Brazil,Premium,703.06,Documentary,4/3/2024
26,USA,Basic,624.04,Sci-Fi,9/22/2024
42,Mexico,Standard,558.3,Romance,5/20/2024
17,Germany,Premium,839.46,Documentary,9/26/2024
69,Australia,Standard,142.3,Comedy,12/16/2024
69,UK,Basic,561.87,Romance,1/29/2025
13,USA,Basic,343.73,Action,9/1/2024
70,Canada,Premium,465.9,Documentary,11/9/2024
68,India,Basic,776.93,Action,1/5/2025
63,Japan,Standard,406.5,Documentary,6/1/2024
69,Canada,Basic,194.32,Romance,1/6/2025
54,USA,Basic,4.3,Action,7/23/2024
27,Australia,Basic,99.34,Sci-Fi,12/5/2024
39,USA,Standard,486.31,Action,5/21/2024
18,Japan,Basic,506.18,Sci-Fi,1/6/2025
59,USA,Basic,409.04,Romance,6/11/2024
61,USA,Standard,515.45,Romance,12/2/2024
64,Germany,Basic,313.5,Drama,3/5/2025
20,Germany,Standard,10.38,Romance,4/7/2024
72,Australia,Premium,998.35,Action,9/14/2024
75,Canada,Standard,534.37,Sci-Fi,1/31/2025
24,Australia,Basic,109.67,Horror,7/7/2024
70,Canada,Basic,853.76,Action,7/6/2024
77,UK,Premium,390.93,Drama,7/18/2024
13,UK,Standard,582.57,Drama,9/16/2024
58,Canada,Premium,865.82,Sci-Fi,12/1/2024
44,Canada,Premium,133.73,Romance,8/30/2024
51,Japan,Premium,760.09,Horror,3/14/2024
69,Australia,Premium,134.74,Drama,5/27/2024
25,UK,Basic,152.05,Drama,3/14/2024
55,Australia,Premium,898.16,Horror,6/24/2024
47,Brazil,Premium,122.4,Documentary,2/13/2025
61,Canada,Premium,669.1,Sci-Fi,4/11/2024
58,Germany,Premium,205.89,Action,8/12/2024
32,France,Basic,848.26,Drama,10/14/2024
26,France,Basic,833.85,Comedy,6/23/2024
17,Brazil,Premium,365.68,Comedy,1/14/2025
51,USA,Basic,992.67,Action,10/25/2024
44,Brazil,Premium,419.1,Documentary,4/3/2024
61,Mexico,Standard,944.08,Comedy,5/19/2024
38,Australia,Basic,481.41,Sci-Fi,10/29/2024
67,India,Premium,9.22,Horror,7/5/2024
65,Australia,Standard,166.31,Sci-Fi,12/11/2024
57,USA,Premium,544.93,Documentary,11/22/2024
42,India,Premium,576.67,Drama,5/17/2024
37,Mexico,Premium,24.66,Documentary,7/7/2024
58,Mexico,Basic,701.3,Drama,12/18/2024
41,France,Basic,66.83,Documentary,4/11/2024
21,France,Basic,766.19,Comedy,12/3/2024
73,Germany,Premium,661.98,Comedy,9/11/2024
66,India,Basic,756.78,Comedy,9/30/2024
32,Australia,Premium,787.25,Sci-Fi,7/5/2024
36,India,Premium,655.42,Comedy,2/4/2025
43,India,Basic,25.24,Horror,2/22/2025
28,USA,Standard,710.35,Action,6/19/2024
76,UK,Premium,181.84,Drama,6/28/2024
21,USA,Premium,807.9,Horror,7/21/2024
47,Germany,Basic,717.99,Drama,9/18/2024
63,India,Premium,686.28,Romance,2/10/2025
29,UK,Premium,880.01,Sci-Fi,5/9/2024
57,Mexico,Standard,303.44,Documentary,1/2/2025
55,Canada,Premium,666.35,Comedy,12/4/2024
71,France,Standard,782,Romance,2/11/2025
35,USA,Basic,351.59,Horror,8/9/2024
68,Germany,Basic,500.89,Drama,7/8/2024
34,Mexico,Premium,117,Documentary,10/4/2024
14,Canada,Premium,32.12,Drama,1/8/2025
64,UK,Standard,502.87,Horror,10/23/2024
27,Mexico,Standard,62.52,Comedy,3/14/2024
65,Japan,Basic,946.28,Documentary,5/24/2024
24,USA,Basic,214.97,Sci-Fi,1/30/2025
48,Mexico,Standard,494.24,Sci-Fi,4/2/2024
60,India,Premium,291.33,Horror,5/30/2024
45,Canada,Premium,644.58,Horror,2/13/2025
24,India,Premium,922.33,Comedy,10/11/2024
80,Canada,Standard,889.53,Romance,8/23/2024
45,France,Premium,871.63,Comedy,9/15/2024
80,France,Standard,228.91,Action,3/5/2025
41,Australia,Basic,860.1,Horror,9/15/2024
24,Germany,Standard,176.39,Horror,6/18/2024
55,Germany,Standard,238.13,Action,10/4/2024
51,Canada,Basic,818.99,Drama,1/1/2025
76,Japan,Standard,558.8,Sci-Fi,3/31/2024
70,Canada,Premium,161.77,Romance,3/23/2024
70,Brazil,Basic,784.56,Comedy,3/20/2024
29,USA,Standard,556.44,Action,7/9/2024
14,France,Premium,430.79,Romance,8/13/2024
58,USA,Basic,364.04,Drama,12/14/2024
69,Germany,Standard,417.39,Romance,8/18/2024
80,France,Basic,769.73,Romance,7/17/2024
33,UK,Basic,69.9,Horror,1/30/2025
74,France,Basic,651.21,Horror,4/26/2024
28,Germany,Basic,480.42,Horror,7/16/2024
80,USA,Premium,940.61,Documentary,6/2/2024
74,India,Premium,464.02,Documentary,10/6/2024
47,UK,Basic,228.03,Documentary,12/29/2024
31,UK,Basic,513.11,Romance,9/6/2024
18,France,Basic,630.02,Documentary,7/12/2024
54,Mexico,Premium,8.51,Sci-Fi,10/16/2024
39,Canada,Standard,505.98,Comedy,12/17/2024
44,Mexico,Basic,272.78,Horror,2/28/2025
59,UK,Premium,541.49,Horror,9/25/2024
35,India,Premium,839.71,Horror,5/26/2024
54,India,Standard,207.77,Action,8/9/2024
70,Canada,Standard,999.99,Romance,2/14/2025
28,Germany,Standard,157.17,Drama,10/2/2024
15,India,Premium,504.22,Documentary,1/3/2025
50,Australia,Standard,586.4,Comedy,7/14/2024
57,Australia,Basic,433.49,Horror,12/28/2024
73,Japan,Premium,733.04,Documentary,8/11/2024
32,Germany,Standard,34.52,Documentary,7/13/2024
51,UK,Premium,73.72,Sci-Fi,1/15/2025
53,Japan,Standard,52.32,Comedy,9/28/2024
21,Mexico,Premium,94.03,Comedy,8/10/2024
47,Japan,Basic,344.65,Action,7/16/2024
13,UK,Basic,289.04,Sci-Fi,4/16/2024
79,France,Standard,86.79,Drama,11/10/2024
14,India,Basic,168.86,Comedy,7/9/2024
57,India,Standard,55.45,Drama,11/13/2024
27,Canada,Premium,533.07,Action,12/26/2024
37,Germany,Standard,278.65,Horror,2/27/2025
75,Mexico,Premium,353.72,Comedy,9/23/2024
33,Japan,Premium,446.44,Romance,2/9/2025
20,Australia,Standard,562.68,Romance,10/8/2024
65,Brazil,Basic,756.17,Horror,4/12/2024
56,Canada,Basic,624.15,Romance,4/13/2024
55,Mexico,Standard,360.05,Drama,6/10/2024
17,USA,Premium,851.22,Action,8/31/2024
18,UK,Basic,265.16,Drama,5/26/2024
47,Brazil,Standard,478.97,Horror,7/31/2024
67,Germany,Basic,603.27,Drama,4/16/2024
62,USA,Premium,696.94,Comedy,4/17/2024
52,Mexico,Basic,453.23,Documentary,11/1/2024
19,UK,Basic,408.39,Romance,11/26/2024
39,India,Basic,490.6,Horror,4/3/2024
44,Japan,Standard,571.4,Drama,6/2/2024
75,Brazil,Standard,99.32,Comedy,4/2/2024
80,Canada,Standard,815.4,Sci-Fi,12/4/2024
42,France,Basic,116.06,Drama,10/9/2024
66,Germany,Basic,891.95,Drama,2/24/2025
61,Mexico,Premium,427.79,Drama,3/15/2024
19,Mexico,Standard,908.94,Drama,8/31/2024
59,Germany,Basic,807.05,Sci-Fi,1/1/2025
29,Brazil,Standard,455.82,Documentary,8/25/2024
55,USA,Basic,901.39,Action,4/12/2024
72,Mexico,Basic,21.18,Documentary,12/4/2024
52,India,Basic,827.72,Sci-Fi,6/15/2024
43,India,Basic,707.02,Documentary,12/17/2024
57,France,Basic,750.61,Drama,8/9/2024
72,Brazil,Standard,409.15,Documentary,9/8/2024
40,Germany,Standard,105.21,Sci-Fi,7/15/2024
62,Mexico,Basic,423.12,Horror,10/22/2024
56,USA,Standard,149.21,Drama,7/11/2024
35,USA,Premium,417.69,Action,8/5/2024
36,Brazil,Premium,646.25,Romance,3/22/2024
64,USA,Basic,255.35,Documentary,2/10/2025
44,UK,Premium,685.4,Sci-Fi,12/18/2024
21,Japan,Standard,765.08,Action,11/8/2024
66,Canada,Standard,362.14,Horror,5/21/2024
44,India,Basic,800.91,Action,1/11/2025
23,Japan,Basic,447.23,Action,7/27/2024
64,India,Premium,459.72,Action,6/25/2024
39,Canada,Basic,654.76,Comedy,7/28/2024
71,France,Basic,497.53,Comedy,9/23/2024
37,Australia,Basic,385.04,Comedy,2/19/2025
16,Brazil,Premium,628.6,Comedy,8/9/2024
35,Mexico,Standard,334.76,Sci-Fi,1/19/2025
61,USA,Standard,683.9,Sci-Fi,12/2/2024
39,India,Basic,409.95,Action,10/1/2024
31,UK,Premium,573.69,Comedy,6/13/2024
47,India,Standard,79.86,Sci-Fi,2/13/2025
36,France,Basic,408.22,Comedy,1/23/2025
62,UK,Premium,888.65,Drama,10/12/2024
40,USA,Standard,530.87,Romance,4/6/2024
51,Brazil,Premium,847.76,Action,6/30/2024
61,Australia,Basic,941.12,Comedy,12/28/2024
79,Mexico,Basic,202.28,Documentary,3/24/2024
59,Canada,Premium,589.45,Comedy,9/13/2024
15,USA,Standard,114.62,Horror,11/2/2024
17,India,Premium,888.48,Drama,7/31/2024
65,France,Basic,334.5,Romance,12/11/2024
69,France,Premium,809.54,Horror,7/2/2024
68,Australia,Premium,774.29,Romance,10/16/2024
72,Brazil,Premium,600.23,Romance,3/7/2025
66,USA,Premium,0.47,Comedy,9/2/2024
15,UK,Premium,611.9,Sci-Fi,4/10/2024
35,Canada,Premium,490.32,Drama,10/9/2024
43,Brazil,Basic,316.21,Comedy,2/23/2025
59,UK,Basic,853.61,Romance,12/19/2024
50,USA,Standard,317.88,Horror,12/14/2024
13,Brazil,Basic,956.53,Comedy,11/8/2024
65,France,Premium,188.59,Drama,3/20/2024
39,Mexico,Standard,165.18,Drama,5/12/2024
62,Australia,Standard,388.3,Horror,1/4/2025
39,Brazil,Standard,539.44,Drama,11/11/2024
37,Japan,Premium,141.41,Sci-Fi,4/8/2024
79,Canada,Premium,252.5,Comedy,9/15/2024
44,Mexico,Basic,677.4,Documentary,3/26/2024
76,Brazil,Basic,651.77,Horror,12/13/2024
31,Australia,Standard,763.02,Sci-Fi,2/11/2025
67,Mexico,Basic,384.36,Horror,10/27/2024
59,Brazil,Standard,240.89,Drama,9/21/2024
73,Canada,Standard,535.25,Romance,8/10/2024
67,Canada,Premium,435.54,Drama,11/2/2024
28,India,Basic,55.28,Horror,8/6/2024
21,Mexico,Premium,839.19,Comedy,1/25/2025
58,India,Premium,473.84,Action,5/10/2024
65,UK,Standard,53.66,Comedy,10/12/2024
28,UK,Premium,496.46,Action,9/3/2024
61,India,Basic,527.02,Comedy,3/28/2024
48,Mexico,Standard,923.08,Action,3/18/2024
66,USA,Basic,569.1,Romance,1/30/2025
74,USA,Premium,266.42,Romance,12/27/2024
17,France,Premium,930.19,Sci-Fi,2/17/2025
58,Australia,Basic,777.75,Sci-Fi,4/24/2024
57,Germany,Premium,546.75,Comedy,12/21/2024
20,Japan,Premium,937.16,Documentary,6/1/2024
23,Japan,Premium,188.53,Horror,11/2/2024
27,Canada,Standard,31.43,Documentary,11/7/2024
24,Australia,Standard,394.17,Drama,12/31/2024
44,France,Premium,323.77,Romance,2/21/2025
60,India,Standard,276.83,Drama,5/12/2024
32,Mexico,Basic,883.3,Horror,3/3/2025
13,France,Basic,820.44,Romance,7/30/2024
66,UK,Basic,738.75,Comedy,5/18/2024
44,Mexico,Basic,327.63,Drama,9/30/2024
46,UK,Premium,999.72,Documentary,1/16/2025
52,India,Premium,196.77,Romance,4/26/2024
17,Germany,Premium,114.7,Action,11/30/2024
73,India,Premium,868.91,Documentary,3/25/2024
61,Japan,Basic,37.6,Drama,1/25/2025
19,Germany,Standard,203.46,Sci-Fi,5/6/2024
36,Mexico,Premium,873.07,Sci-Fi,7/18/2024
44,France,Premium,204.72,Action,2/7/2025
77,USA,Basic,211.76,Sci-Fi,3/9/2024
50,Canada,Premium,80.76,Horror,6/25/2024
76,Brazil,Basic,240.11,Sci-Fi,10/29/2024
13,Australia,Basic,360.57,Documentary,8/8/2024
49,Germany,Basic,198.52,Sci-Fi,3/21/2024
67,Mexico,Basic,630.31,Documentary,5/23/2024
25,USA,Basic,679.18,Romance,4/10/2024
43,Mexico,Premium,714.03,Romance,7/20/2024
42,India,Basic,340.18,Horror,9/4/2024
49,Japan,Basic,282.21,Action,2/5/2025
70,UK,Premium,142.41,Action,8/21/2024
77,Mexico,Basic,464.53,Documentary,4/26/2024
80,Canada,Premium,38.47,Horror,5/1/2024
37,France,Premium,927.94,Horror,8/17/2024
66,Australia,Standard,933.03,Sci-Fi,4/13/2024
51,Mexico,Premium,141.07,Horror,8/24/2024
47,UK,Standard,616.54,Comedy,11/14/2024
68,Japan,Basic,679.74,Documentary,10/11/2024
